,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version,mapping_framework_version_schema
4498,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4499,,T1052,Exfiltration Over Physical Medium,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4500,,T1052.001,Exfiltration over USB,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4501,,T1053.006,Systemd Timers,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4502,,T1055.002,Portable Executable Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4503,,T1055.003,Thread Execution Hijacking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4504,,T1055.004,Asynchronous Procedure Call,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4505,,T1055.005,Thread Local Storage,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4506,,T1055.008,Ptrace System Calls,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4507,,T1055.009,Proc Memory,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4508,,T1055.011,Extra Window Memory Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4509,,T1055.012,Process Hollowing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4510,,T1055.013,Process Doppelgänging,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4511,,T1059.003,Windows Command Shell,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4512,,T1059.004,Unix Shell,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4513,,T1059.006,Python,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4514,,T1059.007,JavaScript,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4515,,T1070.002,Clear Linux or Mac System Logs,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4516,,T1071,Application Layer Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4517,,T1071.001,Web Protocols,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4518,,T1071.002,File Transfer Protocols,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4519,,T1071.003,Mail Protocols,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4520,,T1071.004,DNS,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4521,,T1072,Software Deployment Tools,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4522,,T1078.001,Default Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4523,,T1078.003,Local Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4524,,T1080,Taint Shared Content,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4525,,T1087,Account Discovery,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4526,,T1090,Proxy,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4527,,T1090.001,Internal Proxy,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4528,,T1090.002,External Proxy,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4529,,T1092,Communication Through Removable Media,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4530,,T1102,Web Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4531,,T1102.001,Dead Drop Resolver,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4532,,T1102.002,Bidirectional Communication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4533,,T1102.003,One-Way Communication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4534,,T1104,Multi-Stage Channels,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4535,,T1110,Brute Force,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4536,,T1110.003,Password Spraying,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4537,,T1110.004,Credential Stuffing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4538,,T1114,Email Collection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4539,,T1114.001,Local Email Collection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4540,,T1114.002,Remote Email Collection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4541,,T1114.003,Email Forwarding Rule,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4542,,T1127,Trusted Developer Utilities Proxy Execution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4543,,T1127.001,MSBuild,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4544,,T1132,Data Encoding,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4545,,T1132.001,Standard Encoding,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4546,,T1132.002,Non-Standard Encoding,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4547,,T1135,Network Share Discovery,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4548,,T1136,Create Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4549,,T1136.001,Local Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4550,,T1136.002,Domain Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4551,,T1136.003,Cloud Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4552,,T1137,Office Application Startup,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4553,,T1137.001,Office Template Macros,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4554,,T1185,Browser Session Hijacking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4555,,T1187,Forced Authentication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4556,,T1204.001,Malicious Link,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4557,,T1204.003,Malicious Image,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4558,,T1213,Data from Information Repositories,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4559,,T1213.001,Confluence,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4560,,T1213.002,Sharepoint,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4561,,T1218.001,Compiled HTML File,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4562,,T1218.002,Control Panel,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4563,,T1218.005,Mshta,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4564,,T1220,XSL Script Processing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4565,,T1222.001,Windows File and Directory Permissions Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4566,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4567,,T1484,Domain Policy Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4568,,T1485,Data Destruction,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4569,,T1489,Service Stop,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4570,,T1505.001,SQL Stored Procedures,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4571,,T1505.002,Transport Agent,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4572,,T1505.004,IIS Components,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4573,,T1539,Steal Web Session Cookie,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4574,,T1542.004,ROMMONkit,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4575,,T1542.005,TFTP Boot,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4576,,T1543.002,Systemd Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4577,,T1543.004,Launch Daemon,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4578,,T1546.004,Unix Shell Configuration Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4579,,T1546.008,Accessibility Features,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4580,,T1546.013,PowerShell Profile,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4581,,T1546.014,Emond,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4582,,T1547.005,Security Support Provider,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4583,,T1547.012,Print Processors,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4584,,T1547.013,XDG Autostart Entries,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4585,,T1548,Abuse Elevation Control Mechanism,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4586,,T1548.004,Elevated Execution with Prompt,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4587,,T1550.003,Pass the Ticket,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4588,,T1552,Unsecured Credentials,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4589,,T1552.001,Credentials In Files,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4590,,T1552.002,Credentials in Registry,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4591,,T1552.004,Private Keys,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4592,,T1552.006,Group Policy Preferences,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4593,,T1553,Subvert Trust Controls,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
