,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
4265,,T1087.002,Domain Account,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4266,,T1090,Proxy,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4267,,T1090.001,Internal Proxy,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4268,,T1090.002,External Proxy,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4269,,T1091,Replication Through Removable Media,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4270,,T1092,Communication Through Removable Media,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4271,,T1095,Non-Application Layer Protocol,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4272,,T1098,Account Manipulation,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4273,,T1098.001,Additional Cloud Credentials,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4274,,T1098.002,Exchange Email Delegate Permissions,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4275,,T1098.003,Add Office 365 Global Administrator Role,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4276,,T1098.004,SSH Authorized Keys,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4277,,T1102,Web Service,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4278,,T1102.001,Dead Drop Resolver,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4279,,T1102.002,Bidirectional Communication,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4280,,T1102.003,One-Way Communication,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4281,,T1104,Multi-Stage Channels,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4282,,T1105,Ingress Tool Transfer,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4283,,T1106,Native API,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4284,,T1110,Brute Force,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4285,,T1110.001,Password Guessing,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4286,,T1110.002,Password Cracking,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4287,,T1110.003,Password Spraying,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4288,,T1110.004,Credential Stuffing,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4289,,T1111,Two-Factor Authentication Interception,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4290,,T1114,Email Collection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4291,,T1114.001,Local Email Collection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4292,,T1114.002,Remote Email Collection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4293,,T1114.003,Email Forwarding Rule,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4294,,T1119,Automated Collection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4295,,T1127,Trusted Developer Utilities Proxy Execution,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4296,,T1127.001,MSBuild,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4297,,T1129,Shared Modules,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4298,,T1132,Data Encoding,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4299,,T1132.001,Standard Encoding,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4300,,T1132.002,Non-Standard Encoding,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4301,,T1133,External Remote Services,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4302,,T1135,Network Share Discovery,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4303,,T1136,Create Account,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4304,,T1136.001,Local Account,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4305,,T1136.002,Domain Account,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4306,,T1136.003,Cloud Account,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4307,,T1137,Office Application Startup,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4308,,T1137.001,Office Template Macros,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4309,,T1176,Browser Extensions,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4310,,T1185,Browser Session Hijacking,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4311,,T1187,Forced Authentication,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4312,,T1189,Drive-by Compromise,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4313,,T1190,Exploit Public-Facing Application,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4314,,T1197,BITS Jobs,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4315,,T1201,Password Policy Discovery,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4316,,T1203,Exploitation for Client Execution,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4317,,T1204,User Execution,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4318,,T1204.001,Malicious Link,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4319,,T1204.002,Malicious File,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4320,,T1204.003,Malicious Image,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4321,,T1205,Traffic Signaling,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4322,,T1205.001,Port Knocking,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4323,,T1210,Exploitation of Remote Services,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4324,,T1211,Exploitation for Defense Evasion,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4325,,T1212,Exploitation for Credential Access,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4326,,T1213,Data from Information Repositories,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4327,,T1213.001,Confluence,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4328,,T1213.002,Sharepoint,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4329,,T1216,Signed Script Proxy Execution,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4330,,T1216.001,PubPrn,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4331,,T1218,Signed Binary Proxy Execution,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4332,,T1218.001,Compiled HTML File,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4333,,T1218.002,Control Panel,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4334,,T1218.003,CMSTP,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4335,,T1218.004,InstallUtil,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4336,,T1218.005,Mshta,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4337,,T1218.008,Odbcconf,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4338,,T1218.009,Regsvcs/Regasm,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4339,,T1218.010,Regsvr32,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4340,,T1218.011,Rundll32,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4341,,T1218.012,Verclsid,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4342,,T1218.013,Mavinject,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4343,,T1218.014,MMC,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4344,,T1219,Remote Access Software,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4345,,T1220,XSL Script Processing,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4346,,T1221,Template Injection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4347,,T1222,File and Directory Permissions Modification,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4348,,T1222.001,Windows File and Directory Permissions Modification,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4349,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4350,,T1484,Domain Policy Modification,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4351,,T1485,Data Destruction,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4352,,T1486,Data Encrypted for Impact,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4353,,T1489,Service Stop,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4354,,T1490,Inhibit System Recovery,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4355,,T1491,Defacement,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4356,,T1491.001,Internal Defacement,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4357,,T1491.002,External Defacement,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4358,,T1499,Endpoint Denial of Service,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4359,,T1499.001,OS Exhaustion Flood,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4360,,T1499.002,Service Exhaustion Flood,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4361,,T1499.003,Application Exhaustion Flood,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4362,,T1499.004,Application or System Exploitation,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4363,,T1505,Server Software Component,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4364,,T1505.002,Transport Agent,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4365,,T1505.003,Web Shell,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4366,,T1505.004,IIS Components,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4367,,T1525,Implant Internal Image,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4368,,T1528,Steal Application Access Token,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4369,,T1530,Data from Cloud Storage Object,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4370,,T1537,Transfer Data to Cloud Account,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4371,,T1539,Steal Web Session Cookie,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4372,,T1542.004,ROMMONkit,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4373,,T1542.005,TFTP Boot,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4374,,T1543,Create or Modify System Process,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4375,,T1543.002,Systemd Service,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4376,,T1546.002,Screensaver,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4377,,T1546.003,Windows Management Instrumentation Event Subscription,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4378,,T1546.004,Unix Shell Configuration Modification,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4379,,T1546.006,LC_LOAD_DYLIB Addition,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4380,,T1546.008,Accessibility Features,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4381,,T1546.013,PowerShell Profile,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4382,,T1546.014,Emond,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4383,,T1547.002,Authentication Package,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4384,,T1547.003,Time Providers,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4385,,T1547.004,Winlogon Helper DLL,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4386,,T1547.005,Security Support Provider,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4387,,T1547.006,Kernel Modules and Extensions,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4388,,T1547.007,Re-opened Applications,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4389,,T1547.008,LSASS Driver,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4390,,T1547.009,Shortcut Modification,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4391,,T1547.011,Plist Modification,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4392,,T1547.012,Print Processors,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4393,,T1547.013,XDG Autostart Entries,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4394,,T1548,Abuse Elevation Control Mechanism,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4395,,T1548.001,Setuid and Setgid,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4396,,T1548.002,Bypass User Account Control,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4397,,T1548.003,Sudo and Sudo Caching,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4398,,T1548.004,Elevated Execution with Prompt,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4399,,T1550.001,Application Access Token,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4400,,T1550.003,Pass the Ticket,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4401,,T1552,Unsecured Credentials,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4402,,T1552.001,Credentials In Files,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4403,,T1552.002,Credentials in Registry,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4404,,T1552.003,Bash History,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4405,,T1552.004,Private Keys,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4406,,T1552.005,Cloud Instance Metadata API,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4407,,T1552.006,Group Policy Preferences,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4408,,T1553,Subvert Trust Controls,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4409,,T1553.001,Gatekeeper Bypass,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4410,,T1553.003,SIP and Trust Provider Hijacking,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4411,,T1553.004,Install Root Certificate,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4412,,T1553.005,Mark-of-the-Web Bypass,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4413,,T1555,Credentials from Password Stores,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4414,,T1555.001,Keychain,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4415,,T1555.002,Securityd Memory,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4416,,T1555.004,Windows Credential Manager,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4417,,T1555.005,Password Managers,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4418,,T1556,Modify Authentication Process,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4419,,T1556.001,Domain Controller Authentication,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4420,,T1556.002,Password Filter DLL,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4421,,T1556.003,Pluggable Authentication Modules,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4422,,T1556.004,Network Device Authentication,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4423,,T1557,Adversary-in-the-Middle,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4424,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4425,,T1557.002,ARP Cache Poisoning,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
