,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,capability_group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
837,,T1566.003,Phishing: Spearphishing via Service,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
838,,T1566.003,Phishing: Spearphishing via Service,[],Email,action.social.vector.Email,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
839,,T1598,Phishing for Information,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
840,,T1598,Phishing for Information,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
841,,T1598,Phishing for Information,[],"Information on an organization such as org chart, technologies in use, financial assets, etc, used to pick them as a target",value_chain.targeting.variety.Organizational Information,related-to,value_chain.targeting,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
842,,T1598.001,Phishing for Information: Spearphishing Service,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
843,,T1598.001,Phishing for Information: Spearphishing Service,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
844,,T1598.001,Phishing for Information: Spearphishing Service,[],"Information on an organization such as org chart, technologies in use, financial assets, etc, used to pick them as a target",value_chain.targeting.variety.Organizational Information,related-to,value_chain.targeting,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
845,,T1534,Internal Spearphishing,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
846,,T1534,Internal Spearphishing,[],compromise of authenticity (e.g. masquerading as the legitimate owner of an account),attribute.integrity.variety.Misrepresentation,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
847,,T1585,Establish Accounts,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
848,,T1585,Establish Accounts,[],"A fake representation of a person, such as fake social media profiles",value_chain.development.variety.Persona,related-to,value_chain.development,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
849,,T1585.001,Establish Accounts: Social Media Accounts,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
850,,T1585.001,Establish Accounts: Social Media Accounts,[],"A fake representation of a person, such as fake social media profiles",value_chain.development.variety.Persona,related-to,value_chain.development,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
851,,T1585.002,Establish Accounts: Email Account,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
852,,T1585.002,Establish Accounts: Email Account,[],"A fake representation of a person, such as fake social media profiles",value_chain.development.variety.Persona,related-to,value_chain.development,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
853,,T1546.001,Event Triggered Execution: Change Default File Association,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
854,,T1546.002,Event Triggered Execution Screensaver,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
855,,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
856,,T1546.004,Event Triggered Execution: Unix Shell Configuration Modification,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
857,,T1546.005,Event Triggered Execution: Trap,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
858,,T1546.006,Event Triggered Execution: LC_LOAD_DYLIB Addition,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
859,,T1546.007,Event Triggered Execution: Netsh Helper DLL,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
860,,T1546.008,Event Triggered Execution: Accessibility Features,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
861,,T1546.009,Event Triggered Execution: AppCert DLLs,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
862,,T1546.010,Event Triggered Execution: AppInit DLLs,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
863,,T1546.011,Event Triggered Execution: Application Shimming,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
864,,T1546.012,Event Triggered Execution: Image File Execution Options Injection,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
865,,T1546.013,Event Triggered Execution: PowerShell Profile,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
866,,T1546.014,Event Triggered Execution: Emond,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
867,,T1546.015,Event Triggered Execution: Component Object Model Hijacking,[],Influence or alter human behavior,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
868,,T1136.001,Create Account: Local Account,[],Created new user account,attribute.integrity.variety.Created account,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
869,,T1136.002,Create Account: Domain Account,[],Created new user account,attribute.integrity.variety.Created account,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
870,,T1136.003,Create Account: Cloud Account,[],Created new user account,attribute.integrity.variety.Created account,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
871,,T1491,Defacement,[],Deface content,attribute.integrity.variety.Defacement,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
872,,T1491.001,Defacement: Internal Defacement,[],Deface content,attribute.integrity.variety.Defacement,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
873,,T1491.002,Defacement: External Defacement,[],Deface content,attribute.integrity.variety.Defacement,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
874,,T1037.001,Boot or Logon Initialization Scripts: Logon Script (Windows),[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
875,,T1037.002,Boot or Logon Initialization Scripts: Logon Script (Mac),[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
876,,T1037.003,Boot or Logon Initialization Scripts: Network Logon Script,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
877,,T1037.004,Boot or Logon Initialization Scripts: RC Scripts,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
878,,T1037.005,Boot or Logon Initialization Scripts: Startup Items,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
879,,T1484,Domain Policy Modification,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
880,,T1484.001,Domain Policy Modification: Group Policy Modification,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
881,,T1484.002,Domain Policy Modification: Domain Trust Modification,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
882,,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
883,,T1547.002,Boot or Logon Autostart Execution: Authentication Package,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
884,,T1547.003,Boot or Logon Autostart Execution: Time Providers,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
885,,T1547.004,Boot or Logon Autostart Execution: Winlogon Helper DLL,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
886,,T1547.005,Boot or Logon Autostart Execution: Security Support Provider,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
887,,T1547.006,Boot or Logon Autostart Execution: Kernel Modules and Extensions,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
888,,T1547.007,Boot or Logon Autostart Execution: Re-opened Applications,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
889,,T1547.008,Boot or Logon Autostart Execution: LSASS Driver,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
890,,T1547.009,Boot or Logon Autostart Execution: Shortcut Modification,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
891,,T1547.010,Boot or Logon Autostart Execution: Port Monitors,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
892,,T1547.011,Boot or Logon Autostart Execution: Plist Modification,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
893,,T1547.012,Boot or Logon Autostart Execution: Print Processors,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
894,,T1547.013,Boot or Logon Autostart Execution: XDG Autostart Entries,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
895,,T1556,Modify Authentication Process,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
896,,T1556,Modify Authentication Process,[],Modified privileges or permissions,attribute.integrity.variety.Modify privileges,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
897,,T1556.001,Modify Authentication Process: Domain Controller Authentication,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
898,,T1556.001,Modify Authentication Process: Domain Controller Authentication,[],Modified privileges or permissions,attribute.integrity.variety.Modify privileges,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
