,name,control-name,mapping-type,attack-object-key
4036,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4036
4037,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4037
4038,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4038
4039,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4039
4040,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4040
4041,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4041
4042,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4042
4043,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4043
4044,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4044
4045,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4045
4046,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4046
4047,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4047
4048,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4048
4049,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4049
4050,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4050
4051,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4051
4052,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4052
4053,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4053
4054,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4054
4055,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4055
4056,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4056
4057,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4057
4058,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4058
4059,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4059
4060,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4060
4061,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4061
4062,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4062
4063,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4063
4064,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4064
4065,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4065
4066,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4066
4067,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4067
4068,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4068
4069,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4069
4070,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4070
4071,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4071
4072,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4072
4073,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4073
4074,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4074
4075,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4075
4076,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4076
4077,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4077
4078,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4078
4079,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4079
4080,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4080
4081,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4081
4082,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4082
4083,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4083
4084,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4084
4085,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4085
4086,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4086
4087,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4087
4088,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4088
4089,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4089
4090,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4090
4091,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4091
4092,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4092
4093,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4093
4094,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4094
4095,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4095
4096,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4096
4097,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4097
4098,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4098
4099,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4099
4100,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4100
4101,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4101
4102,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4102
4103,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4103
4104,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4104
4105,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4105
4106,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4106
4107,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4107
4108,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4108
4109,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4109
4110,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4110
4111,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4111
4112,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4112
4113,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4113
4114,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4114
4115,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4115
4116,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4116
4117,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4117
4118,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4118
4119,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4119
4120,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4120
4121,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4121
4122,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4122
4123,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4123
4124,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4124
4125,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4125
4126,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4126
4127,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4127
4128,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4128
4129,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4129
4130,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4130
4131,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4131
4132,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4132
4133,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4133
4134,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4134
4135,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4135
4136,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4136
4137,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4137
4138,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4138
4139,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4139
4140,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4140
4141,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4141
4142,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4142
4143,NIST Security controls,Spam Protection,mitigates,4143
4144,NIST Security controls,Spam Protection,mitigates,4144
4145,NIST Security controls,Spam Protection,mitigates,4145
4146,NIST Security controls,Spam Protection,mitigates,4146
4147,NIST Security controls,Spam Protection,mitigates,4147
4148,NIST Security controls,Spam Protection,mitigates,4148
4149,NIST Security controls,Spam Protection,mitigates,4149
4150,NIST Security controls,Spam Protection,mitigates,4150
4151,NIST Security controls,Spam Protection,mitigates,4151
4152,NIST Security controls,Spam Protection,mitigates,4152
4153,NIST Security controls,Spam Protection,mitigates,4153
4154,NIST Security controls,Spam Protection,mitigates,4154
4155,NIST Security controls,Component Authenticity,mitigates,4155
4156,NIST Security controls,Component Authenticity,mitigates,4156
4157,NIST Security controls,Component Authenticity,mitigates,4157
4158,NIST Security controls,Component Authenticity,mitigates,4158
4159,NIST Security controls,Component Authenticity,mitigates,4159
4160,NIST Security controls,Component Authenticity,mitigates,4160
4161,NIST Security controls,Component Authenticity,mitigates,4161
4162,NIST Security controls,Component Authenticity,mitigates,4162
4163,NIST Security controls,Component Authenticity,mitigates,4163
4164,NIST Security controls,Provenance,mitigates,4164
4165,NIST Security controls,Provenance,mitigates,4165
4166,NIST Security controls,Provenance,mitigates,4166
4167,NIST Security controls,Provenance,mitigates,4167
4168,NIST Security controls,Provenance,mitigates,4168
4169,NIST Security controls,Provenance,mitigates,4169
4170,NIST Security controls,Provenance,mitigates,4170
4171,NIST Security controls,Provenance,mitigates,4171
4172,NIST Security controls,Provenance,mitigates,4172
4173,NIST Security controls,"Acquisition Strategies, Tools, and Methods",mitigates,4173
4174,NIST Security controls,"Acquisition Strategies, Tools, and Methods",mitigates,4174
4175,NIST Security controls,"Acquisition Strategies, Tools, and Methods",mitigates,4175
