,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
3636,,T1003.004,LSA Secrets,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3637,,T1003.005,Cached Domain Credentials,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3638,,T1003.006,DCSync,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3639,,T1003.007,Proc Filesystem,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3640,,T1003.008,/etc/passwd and /etc/shadow,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3641,,T1008,Fallback Channels,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3642,,T1011,Exfiltration Over Other Network Medium,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3643,,T1011.001,Exfiltration Over Bluetooth,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3644,,T1020.001,Traffic Duplication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3645,,T1021,Remote Services,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3646,,T1021.001,Remote Desktop Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3647,,T1021.002,SMB/Windows Admin Shares,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3648,,T1021.003,Distributed Component Object Model,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3649,,T1021.004,SSH,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3650,,T1021.005,VNC,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3651,,T1021.006,Windows Remote Management,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3652,,T1027,Obfuscated Files or Information,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3653,,T1027.002,Software Packing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3654,,T1029,Scheduled Transfer,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3655,,T1030,Data Transfer Size Limits,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3656,,T1036,Masquerading,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3657,,T1036.003,Rename System Utilities,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3658,,T1036.005,Match Legitimate Name or Location,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3659,,T1037,Boot or Logon Initialization Scripts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3660,,T1037.002,Logon Script (Mac),[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3661,,T1037.003,Network Logon Script,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3662,,T1037.004,Rc.common,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3663,,T1037.005,Startup Items,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3664,,T1040,Network Sniffing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3665,,T1041,Exfiltration Over C2 Channel,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3666,,T1046,Network Service Scanning,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3667,,T1048,Exfiltration Over Alternative Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3668,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3669,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3670,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3671,,T1052,Exfiltration Over Physical Medium,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3672,,T1052.001,Exfiltration over USB,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3673,,T1053,Scheduled Task/Job,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3674,,T1053.001,At (Linux),[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3675,,T1053.002,At (Windows),[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3676,,T1053.003,Cron,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3677,,T1053.004,Launchd,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3678,,T1053.005,Scheduled Task,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3679,,T1053.006,Systemd Timers,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3680,,T1055,Process Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3681,,T1055.001,Dynamic-link Library Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3682,,T1055.002,Portable Executable Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3683,,T1055.003,Thread Execution Hijacking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3684,,T1055.004,Asynchronous Procedure Call,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3685,,T1055.005,Thread Local Storage,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3686,,T1055.008,Ptrace System Calls,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3687,,T1055.009,Proc Memory,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3688,,T1055.011,Extra Window Memory Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3689,,T1055.012,Process Hollowing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3690,,T1055.013,Process Doppelgänging,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3691,,T1055.014,VDSO Hijacking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3692,,T1056.002,GUI Input Capture,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3693,,T1059,Command and Scripting Interpreter,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3694,,T1059.001,PowerShell,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3695,,T1059.005,Visual Basic,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3696,,T1059.006,Python,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3697,,T1059.007,JavaScript/JScript,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3698,,T1068,Exploitation for Privilege Escalation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3699,,T1070,Indicator Removal on Host,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3700,,T1070.001,Clear Windows Event Logs,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3701,,T1070.002,Clear Linux or Mac System Logs,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3702,,T1070.003,Clear Command History,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3703,,T1071,Application Layer Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3704,,T1071.001,Web Protocols,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3705,,T1071.002,File Transfer Protocols,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3706,,T1071.003,Mail Protocols,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3707,,T1071.004,DNS,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3708,,T1072,Software Deployment Tools,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3709,,T1078,Valid Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3710,,T1078.001,Default Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3711,,T1078.002,Domain Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3712,,T1078.003,Local Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3713,,T1078.004,Cloud Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3714,,T1080,Taint Shared Content,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3715,,T1087,Account Discovery,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3716,,T1087.001,Local Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3717,,T1087.002,Domain Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3718,,T1090,Proxy,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3719,,T1090.001,Internal Proxy,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3720,,T1090.002,External Proxy,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3721,,T1091,Replication Through Removable Media,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3722,,T1092,Communication Through Removable Media,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3723,,T1095,Non-Application Layer Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3724,,T1098,Account Manipulation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3725,,T1098.001,Additional Cloud Credentials,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3726,,T1098.002,Exchange Email Delegate Permissions,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3727,,T1098.003,Add Office 365 Global Administrator Role,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3728,,T1098.004,SSH Authorized Keys,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3729,,T1102,Web Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3730,,T1102.001,Dead Drop Resolver,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3731,,T1102.002,Bidirectional Communication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3732,,T1102.003,One-Way Communication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3733,,T1104,Multi-Stage Channels,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3734,,T1105,Ingress Tool Transfer,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3735,,T1110,Brute Force,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3736,,T1110.001,Password Guessing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3737,,T1110.002,Password Cracking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
