,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
4350,,T1201,Password Policy Discovery,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4351,,T1218,Signed Binary Proxy Execution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4352,,T1218.011,Rundll32,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4353,,T1528,Steal Application Access Token,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4354,,T1530,Data from Cloud Storage Object,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4355,,T1548.001,Setuid and Setgid,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4356,,T1555.001,Keychain,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4357,,T1555.004,Windows Credential Manager,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4358,,T1557,Adversary-in-the-Middle,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4359,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4360,,T1560.001,Archive via Utility,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4361,,T1566.002,Spearphishing Link,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4362,,T1598.003,Spearphishing Link,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4363,,T1599,Network Boundary Bridging,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4364,,T1611,Escape to Host,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4365,,T1011,Exfiltration Over Other Network Medium,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4366,,T1011.001,Exfiltration Over Bluetooth,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4367,,T1020.001,Traffic Duplication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4368,,T1021.001,Remote Desktop Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4369,,T1027,Obfuscated Files or Information,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4370,,T1027.002,Software Packing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4371,,T1037.002,Logon Script (Mac),[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4372,,T1037.005,Startup Items,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4373,,T1047,Windows Management Instrumentation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4374,,T1053,Scheduled Task/Job,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4375,,T1053.002,At (Windows),[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4376,,T1053.003,Cron,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4377,,T1053.005,Scheduled Task,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4378,,T1059.001,PowerShell,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4379,,T1059.002,AppleScript,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4380,,T1059.005,Visual Basic,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4381,,T1059.008,Network Device CLI,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4382,,T1070,Indicator Removal on Host,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4383,,T1070.003,Clear Command History,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4384,,T1078.002,Domain Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4385,,T1078.004,Cloud Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4386,,T1095,Non-Application Layer Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4387,,T1098,Account Manipulation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4388,,T1098.001,Additional Cloud Credentials,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4389,,T1098.002,Exchange Email Delegate Permissions,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4390,,T1098.003,Add Office 365 Global Administrator Role,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4391,,T1098.004,SSH Authorized Keys,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4392,,T1105,Ingress Tool Transfer,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4393,,T1106,Native API,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4394,,T1129,Shared Modules,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4395,,T1176,Browser Extensions,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4396,,T1189,Drive-by Compromise,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4397,,T1190,Exploit Public-Facing Application,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4398,,T1197,BITS Jobs,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4399,,T1204,User Execution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4400,,T1204.002,Malicious File,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4401,,T1205,Traffic Signaling,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4402,,T1205.001,Port Knocking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4403,,T1210,Exploitation of Remote Services,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4404,,T1216,Signed Script Proxy Execution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4405,,T1216.001,PubPrn,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4406,,T1218.003,CMSTP,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4407,,T1218.004,InstallUtil,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4408,,T1218.008,Odbcconf,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4409,,T1218.009,Regsvcs/Regasm,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4410,,T1218.010,Regsvr32,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4411,,T1218.012,Verclsid,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4412,,T1218.013,Mavinject,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4413,,T1218.014,MMC,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4414,,T1219,Remote Access Software,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4415,,T1221,Template Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4416,,T1222,File and Directory Permissions Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4417,,T1486,Data Encrypted for Impact,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4418,,T1490,Inhibit System Recovery,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4419,,T1491,Defacement,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4420,,T1491.001,Internal Defacement,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4421,,T1491.002,External Defacement,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4422,,T1499,Endpoint Denial of Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4423,,T1499.001,OS Exhaustion Flood,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4424,,T1499.002,Service Exhaustion Flood,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4425,,T1499.003,Application Exhaustion Flood,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4426,,T1499.004,Application or System Exploitation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4427,,T1505,Server Software Component,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4428,,T1505.003,Web Shell,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4429,,T1525,Implant Internal Image,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4430,,T1543,Create or Modify System Process,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4431,,T1543.003,Windows Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4432,,T1546.002,Screensaver,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4433,,T1546.003,Windows Management Instrumentation Event Subscription,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4434,,T1546.006,LC_LOAD_DYLIB Addition,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4435,,T1547.002,Authentication Package,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4436,,T1547.003,Time Providers,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4437,,T1547.004,Winlogon Helper DLL,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4438,,T1547.006,Kernel Modules and Extensions,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4439,,T1547.007,Re-opened Applications,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4440,,T1547.008,LSASS Driver,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
