,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
987,,T1608.003,Stage Capabilities: Install Digital Certificate,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
988,,T1608.004,Stage Capabilities: Drive-by Target,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
989,,T1608.005,Stage Capabilities: Link Target,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
990,,T1612,Build Image on Host,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
991,,T1566.001,Phishing: Spearphishing Attachment,[],[],,action.malware.vector.Email,related-to,action.malware.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
992,,T1566.001,Phishing: Spearphishing Attachment,[],[],,action.malware.vector.Email attachment,related-to,action.malware.vector.Email attachment,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
993,,T1566.001,Phishing: Spearphishing Attachment,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
994,,T1566.001,Phishing: Spearphishing Attachment,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
995,,T1598.002,Phishing for Information: Spearphishing Attachment,[],[],,action.malware.vector.Email attachment,related-to,action.malware.vector.Email attachment,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
996,,T1598.002,Phishing for Information: Spearphishing Attachment,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
997,,T1598.002,Phishing for Information: Spearphishing Attachment,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
998,,T1556.002,Phishing: Spearphishing Link,[],[],,action.malware.vector.Email link,related-to,action.malware.vector.Email link,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
999,,T1556.002,Phishing: Spearphishing Link,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1000,,T1556.002,Phishing: Spearphishing Link,[],[],,attribute.integrity.variety.Modify privileges,related-to,attribute.integrity.variety.Modify privileges,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1001,,T1598.003,Phishing for Information: Spearphishing Link,[],[],,action.malware.vector.Email link,related-to,action.malware.vector.Email link,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1002,,T1598.003,Phishing for Information: Spearphishing Link,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1003,,T1598.003,Phishing for Information: Spearphishing Link,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1004,,T1566,Phishing,[],[],,action.malware.vector.Instant messaging,related-to,action.malware.vector.Instant messaging,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1005,,T1566,Phishing,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1006,,T1566,Phishing,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1007,,T1570,Lateral Tool Transfer,[],[],,action.malware.vector.Network propagation,related-to,action.malware.vector.Network propagation,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1008,,T1092,Communication Through Removable Media,[],[],,action.malware.vector.Removable media,related-to,action.malware.vector.Removable media,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1009,,T1189,Drive-by Compromise,[],[],,action.malware.vector.Web application - drive-by,related-to,action.malware.vector.Web application - drive-by,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1010,,T1189,Drive-by Compromise,[],[],,action.social.vector.Web application,related-to,action.social.vector.Web application,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1011,,T1566.002,Phishing: Spearphishing Link,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1012,,T1566.002,Phishing: Spearphishing Link,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1013,,T1566.002,Phishing: Spearphishing Link,[],[],,action.social.vector.Web application,related-to,action.social.vector.Web application,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1014,,T1566.003,Phishing: Spearphishing via Service,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1015,,T1566.003,Phishing: Spearphishing via Service,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1016,,T1598,Phishing for Information,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1017,,T1598,Phishing for Information,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1018,,T1598.001,Phishing for Information: Spearphishing Service,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1019,,T1598.001,Phishing for Information: Spearphishing Service,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1020,,T1534,Internal Spearphishing,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1021,,T1534,Internal Spearphishing,[],[],,attribute.integrity.variety.Misrepresentation,related-to,attribute.integrity.variety.Misrepresentation,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1022,,T1585,Establish Accounts,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1023,,T1585,Establish Accounts,[],[],,value_chain.development.variety.Persona,related-to,value_chain.development.variety.Persona,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1024,,T1585.001,Establish Accounts: Social Media Accounts,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1025,,T1585.001,Establish Accounts: Social Media Accounts,[],[],,value_chain.development.variety.Persona,related-to,value_chain.development.variety.Persona,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1026,,T1585.002,Establish Accounts: Email Account,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1027,,T1585.002,Establish Accounts: Email Account,[],[],,value_chain.development.variety.Persona,related-to,value_chain.development.variety.Persona,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1028,,T1546.001,Event Triggered Execution: Change Default File Association,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1029,,T1546.002,Event Triggered Execution Screensaver,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1030,,T1546.003,Event Triggered Execution: Windows Management Instrumentation Event Subscription,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1031,,T1546.004,Event Triggered Execution: Unix Shell Configuration Modification,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1032,,T1546.005,Event Triggered Execution: Trap,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1033,,T1546.006,Event Triggered Execution: LC_LOAD_DYLIB Addition,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1034,,T1546.007,Event Triggered Execution: Netsh Helper DLL,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1035,,T1546.008,Event Triggered Execution: Accessibility Features,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1036,,T1546.009,Event Triggered Execution: AppCert DLLs,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1037,,T1546.010,Event Triggered Execution: AppInit DLLs,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1038,,T1546.011,Event Triggered Execution: Application Shimming,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1039,,T1546.012,Event Triggered Execution: Image File Execution Options Injection,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1040,,T1546.013,Event Triggered Execution: PowerShell Profile,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1041,,T1546.014,Event Triggered Execution: Emond,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1042,,T1546.015,Event Triggered Execution: Component Object Model Hijacking,[],[],,attribute.integrity.variety.Alter behavior,related-to,attribute.integrity.variety.Alter behavior,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1043,,T1136.001,Create Account: Local Account,[],[],,attribute.integrity.variety.Created account,related-to,attribute.integrity.variety.Created account,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1044,,T1136.002,Create Account: Domain Account,[],[],,attribute.integrity.variety.Created account,related-to,attribute.integrity.variety.Created account,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1045,,T1136.003,Create Account: Cloud Account,[],[],,attribute.integrity.variety.Created account,related-to,attribute.integrity.variety.Created account,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1046,,T1491,Defacement,[],[],,attribute.availability.variety.Obscuration,related-to,attribute.availability.variety.Obscuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1047,,T1491,Defacement,[],[],,attribute.integrity.variety.Defacement,related-to,attribute.integrity.variety.Defacement,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1048,,T1491.001,Defacement: Internal Defacement,[],[],,attribute.availability.variety.Obscuration,related-to,attribute.availability.variety.Obscuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1049,,T1491.001,Defacement: Internal Defacement,[],[],,attribute.integrity.variety.Defacement,related-to,attribute.integrity.variety.Defacement,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1050,,T1491.002,Defacement: External Defacement,[],[],,attribute.availability.variety.Obscuration,related-to,attribute.availability.variety.Obscuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1051,,T1491.002,Defacement: External Defacement,[],[],,attribute.integrity.variety.Defacement,related-to,attribute.integrity.variety.Defacement,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1052,,T1037.001,Boot or Logon Initialization Scripts: Logon Script (Windows),[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1053,,T1037.002,Boot or Logon Initialization Scripts: Logon Script (Mac),[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1054,,T1037.003,Boot or Logon Initialization Scripts: Network Logon Script,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1055,,T1037.004,Boot or Logon Initialization Scripts: RC Scripts,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1056,,T1037.005,Boot or Logon Initialization Scripts: Startup Items,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1057,,T1484,Domain Policy Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1058,,T1484.001,Domain Policy Modification: Group Policy Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1059,,T1484.002,Domain Policy Modification: Domain Trust Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1060,,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1061,,T1547.002,Boot or Logon Autostart Execution: Authentication Package,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1062,,T1547.003,Boot or Logon Autostart Execution: Time Providers,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1063,,T1547.004,Boot or Logon Autostart Execution: Winlogon Helper DLL,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1064,,T1547.005,Boot or Logon Autostart Execution: Security Support Provider,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1065,,T1547.006,Boot or Logon Autostart Execution: Kernel Modules and Extensions,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1066,,T1547.007,Boot or Logon Autostart Execution: Re-opened Applications,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1067,,T1547.008,Boot or Logon Autostart Execution: LSASS Driver,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
1068,,T1547.009,Boot or Logon Autostart Execution: Shortcut Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity.variety.Modify configuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
